_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,site_id,act_codes,access_id,site_name,site_label,site_address,site_description,hours_info,open_close_date,fee,public_transit,public_transit_description,url_public,site_manager,phone_site_manager,email_site_manager,accessibility_description,safety,use_limits,program_yn,program_name,program_description,program_url,program_contact,amenities_description,bike_path_accessible,restrooms,changing_station,food,drinking_water,walking_trails,equipment_rental,boat_launch_yn,parking,parking_descripton,wheelchair_access_restrooms,wheelchair_access_trails,swim_yn,fish_yn,hpbl_yn,mpbl_yn,boat_cleaning_requirements,site_name_photo_01,site_name_photo_02,site_name_photo_03,photo_credits,owner,owner_type,water_quality_monitoring,typology,lat,long,near_cso,cso_label
e553d74a-70e1-4b00-8014-01d2b193f63e,"Paterson Plank Rd, Paterson Plank Rd",2024-04-18 17:38:03 UTC,Sara Eichner,SRID=4326;POINT(-74.07849345 40.82776356),40.82776356,-74.07849345,395283,FISH,1075,Paterson Plank Rd,,Paterson Plank Rd,Sidewalk on bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82776356,-74.07849345,,
0bc10301-a6ec-4762-9774-011fbf93408a,"Paterson Ave, Paterson Ave, Main Ave",2024-04-18 17:38:03 UTC,Sara Eichner,SRID=4326;POINT(-74.11894241 40.8536683),40.8536683,-74.11894241,392694,FISH,"10, 171, 102",Paterson Ave,,"Paterson Ave, Main Ave","Picnic area, trash, fenced off river, Walkway over bridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8536683,-74.11894241,,
ac264779-acf7-4c0e-8ee2-c1a1d74e5324,"Locust Ave & Main Ave, Locust Ave & Main Ave",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.10906312 40.85499985),40.85499985,-74.10906312,392367,FISH,1103,Locust Ave & Main Ave,,Locust Ave & Main Ave,Walkway over bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.85499985,-74.10906312,,
55373fba-9eb4-466e-94dc-c948597a6923,"Lester St & Hathaway St, Lester St & Hathaway St",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.11364134 40.85874516),40.85874516,-74.11364134,392310,FISH,"11, 101, 113",Lester St & Hathaway St,,Lester St & Hathaway St,Fenced off,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.85874516,-74.11364134,,
2083c7ea-4090-4d75-899b-987009fe9aa0,"Halstead Ave, Halstead Ave",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.11540135 40.85942293),40.85942293,-74.11540135,392213,FISH,1018,Halstead Ave,,Halstead Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.85942293,-74.11540135,,
42958061-7cbd-4cef-909b-d8d5cfd98e70,"Broad Channel American Park, Parking is accessed at end of West 22nd Rd",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-73.82781953 40.59642931),40.59642931,-73.82781953,39,FISH,"1778, 67",Broad Channel American Park,,Parking is accessed at end of West 22nd Rd,,,,,Y,"Q52 bus to Cross Bay Blvd, E 20 St",www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYC Parks,,,Beach,40.59642931,-73.82781953,,
1087513d-3e49-4228-b833-e216b9e66576,"Academy Ln & River Rd, Academy Ln & River Rd",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.02532095 40.90501907),40.90501907,-74.02532095,388776,FISH,1016,Academy Ln & River Rd,,Academy Ln & River Rd,Along Hackensack Greenway,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.90501907,-74.02532095,,
7e05f23e-4209-4182-baa5-c82c41783e64,"River Edge Rd, River Edge Rd",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.02868689 40.93568424),40.93568424,-74.02868689,382389,FISH,1145,River Edge Rd,,River Edge Rd,"Bridge access, Side street parking",,,,Y,Pascack Valley Line,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.93568424,-74.02868689,,
72c825bb-a9ae-4f93-8e92-e4b7d561a3f5,"New Bridge Rd, New Bridge Rd",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-74.03165649 40.91365624),40.91365624,-74.03165649,381612,FISH,1142,New Bridge Rd,,New Bridge Rd,Bridge access,,,,Y,Pascack Valley Line,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.91365624,-74.03165649,,
ae3c5dd6-5ff1-4cc6-b113-3ef06bde9414,"Bronx River Parkway, 3756 Bronx Blvd, or Bronx Park & 219th St, The Bronx",2024-04-18 17:38:02 UTC,Sara Eichner,SRID=4326;POINT(-73.8670018 40.88470849),40.88470849,-73.8670018,38,"HPBL,MPBL","502, 162, 416, 391, 694",Bronx River Parkway,,"3756 Bronx Blvd, or Bronx Park & 219th St, The Bronx","Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",Sunrise to Sunset (April 1 to December 1),,,Y,"Subway: 2, 5, 2, 5, D, Metro North: Williams Bridge and Woodlawn",www.nycgovparks.org/facilities/kayak/43,,,,,"The Bronx River has several dams with portage points, a weir that can most safely be cleared at least two hours before or after low tide, and a DEP debris boom that floats just on the surface of the water but spans the river and needs to be cleared.",,Y,,,,,,,Y,,,Y,,,Y,,,,,,,,,,,,,,NYC Parks,,,,40.88470849,-73.8670018,0,
b85a662e-d667-4058-aebe-ef2f9409b402,"New Bridge Rd, New Bridge Rd",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.02955686 40.91515491),40.91515491,-74.02955686,368826,FISH,1010,New Bridge Rd,,New Bridge Rd,Bridge Access,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.91515491,-74.02955686,,
06080b11-d9bc-475d-88a9-eafa2823df87,Hackensack Yacht Club,2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03614855 40.86517136),40.86517136,-74.03614855,362012,MPBL,216,Hackensack Yacht Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.86517136,-74.03614855,,
1dfd6ca8-8636-40b4-b2de-27d69dcc6d03,"Pulaski Pl & S River St, Pulaski Pl & S River St",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03565797 40.86441591),40.86441591,-74.03565797,361834,FISH,1120,Pulaski Pl & S River St,,Pulaski Pl & S River St,Benches and trash receptacles,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.86441591,-74.03565797,,
af9a84f8-8ee3-462b-b471-bf9ddd8eb841,"Bridge St & Court St, Bridge St & Court St",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.04045052 40.87928611),40.87928611,-74.04045052,361252,FISH,1127,Bridge St & Court St,,Bridge St & Court St,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.87928611,-74.04045052,,
8891629e-4e51-4aa1-a82a-6e5b59939ae0,"S River St & Water St, S River St & Water St",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03819725 40.87179433),40.87179433,-74.03819725,361216,FISH,1122,S River St & Water St,,S River St & Water St,"Benches, trash cans",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.87179433,-74.03819725,,
055b0f09-e86b-4383-b2ba-60c1ea6519f3,"University Plaza Dr, University Plaza Dr, Carol Ct & Hackensack Ave",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03333465 40.90191662),40.90191662,-74.03333465,360215,FISH,"11, 361, 137",University Plaza Dr,,"University Plaza Dr, Carol Ct & Hackensack Ave","Benches,  trash cans",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.90191662,-74.03333465,,
c53ecbb1-652b-40fc-b545-e8ba61377883,"Veterans Way & W Main Street, Veterans Way & W Main St",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03771412 40.88255373),40.88255373,-74.03771412,359817,FISH,1129,Veterans Way & W Main Street,,Veterans Way & W Main St,"There's one bathroom but locked, there also appears to be a refreshments stand but no sign available. Point located on a small bridge adjacent to Oscar E. Olsen park",,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,40.88255373,-74.03771412,,
9e2881a7-8dfe-49b8-b2d1-03dcd15a8844,"University Circle, University Circle",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.03265488 40.89785368),40.89785368,-74.03265488,359782,FISH,1135,University Circle,,University Circle,"FDU Campus, Bridge access",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.89785368,-74.03265488,,
fbefb8a7-939b-4e7a-8919-5b8418189761,"Passaic St & River Dr, Passaic St & River Dr",2024-04-18 17:38:01 UTC,Sara Eichner,SRID=4326;POINT(-74.10930896 40.86480102),40.86480102,-74.10930896,356343,FISH,1119,Passaic St & River Dr,,Passaic St & River Dr,Walkway on bridge,,,,Y,Main/Bergen Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.86480102,-74.10930896,,
93da49c4-4e33-4360-bec8-808fe7c86ecf,"Midland Ave, Midland Ave",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-74.10511391 40.86348545),40.86348545,-74.10511391,356314,FISH,1117,Midland Ave,,Midland Ave,Walkway on bridge,,,,Y,Main/Bergen Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.86348545,-74.10511391,,
023eea00-fbc7-4ded-8e9c-f9db27180e90,"Vanwinkle Ave & River Dr, Vanwinkle Ave & River Dr",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-74.11354893 40.87211831),40.87211831,-74.11354893,355593,FISH,1123,Vanwinkle Ave & River Dr,,Vanwinkle Ave & River Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.87211831,-74.11354893,,
ee3837be-3c09-4ed4-b1a7-282705a3c6da,"Monroe St & River Dr, Monroe St & River Dr",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-74.11199238 40.86888186),40.86888186,-74.11199238,355041,FISH,1121,Monroe St & River Dr,,Monroe St & River Dr,Walkway on bridge,,,,Y,Main/Bergen Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.86888186,-74.11199238,,
c7fbf7ba-d2fc-4a14-a1d1-4747a13e2369,"Wolfe's Pond Park, 420 Cornelia Ave",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-74.18954536 40.51862865),40.51862865,-74.18954536,34,"FISH,HPBL,MPBL,SWIM","5, 821, 802",Wolfe's Pond Park,,420 Cornelia Ave,,,,,Y,"S59, S78, S55, S56 bus to Hylan Blvd Cornelia Rd",www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,NYC Parks,,,Beach,40.51862865,-74.18954536,0,
eae0ecfc-5513-4c53-9b1e-a669a68fdfbb,"Elmwood Park Boat Ramp, 353 River Dr, Elmwood Park",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-74.13184882 40.90990401),40.90990401,-74.13184882,339980,"HPBL,MPBL",162,Elmwood Park Boat Ramp,,"353 River Dr, Elmwood Park",,,,,,,www.elmwoodparknj.us/recreation-department,Elmwood Park Recreation Dept,,swarren@elmwoodparknj.us,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,NJ Local Government,Elmwood Park Recreation Dept,,,40.90990401,-74.13184882,1,
ea09e4ec-c378-4352-b7f9-c31f390ddd27,"Binghampton Way & River Rd, Binghampton Way & River Rd",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-73.97675781 40.81956671),40.81956671,-73.97675781,337697,FISH,"10, 661, 067",Binghampton Way & River Rd,,Binghampton Way & River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.81956671,-73.97675781,,
c049ef68-7a59-4f3f-92c4-559052bf369a,"Tower Dr & River Rd, Tower Dr & River Rd",2024-04-18 17:38:00 UTC,Sara Eichner,SRID=4326;POINT(-73.97205046 40.82630282),40.82630282,-73.97205046,337324,FISH,1073,Tower Dr & River Rd,,Tower Dr & River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82630282,-73.97205046,,
05e355bd-1743-4ae9-8f97-8ef7800caa34,"Grand Cover Way & River Rd, Grand Cover Way & River Rd",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-73.97346237 40.82489775),40.82489775,-73.97346237,337083,FISH,1069,Grand Cover Way & River Rd,,Grand Cover Way & River Rd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,40.82489775,-73.97346237,,
82ff5750-d292-456c-8cda-6409e068e321,"Port Imperial Blvd, Port Imperial Blvd",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.01851034 40.76422954),40.76422954,-74.01851034,332551,FISH,921,Port Imperial Blvd,,Port Imperial Blvd,"Hudson River Waterfront Walkway; tennis courts, track, soccer field",,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.76422954,-74.01851034,,
8f649633-2ac0-45a4-a522-5397d0f18e9d,"Harbor Blvd, Harbor Blvd, Port Imperial Blvd & Harbor Blvd",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.02223859 40.76141745),40.76141745,-74.02223859,332543,FISH,"918, 920, 922",Harbor Blvd,,"Harbor Blvd, Port Imperial Blvd & Harbor Blvd",Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.76141745,-74.02223859,,
c0b5ff68-54c2-45f5-b25a-395fe3415202,"Faber Park, Richmond Terrace and Faber St",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.13570667 40.64088076),40.64088076,-74.13570667,33,FISH,"1, 701, 791",Faber Park,,Richmond Terrace and Faber St,,,,,Y,"S40, S90 to Richmond Terr, Sharpe ave",www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,NYC Parks,,,Rocky,40.64088076,-74.13570667,,
e791619e-d3c0-448d-b934-5fdd64a162cd,"Morris Canal Park, York St",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.03782932 40.71159767),40.71159767,-74.03782932,327062,FISH,1311,Morris Canal Park,,York St,"Hudson River Waterfront Walkway. Benches, garbage cans",,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.71159767,-74.03782932,,
b714c2fa-e724-4820-8df0-e9807b6ecf4e,"Hudson River Waterfront Walkway, Sussex St, Grand St",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.03320521 40.71449191),40.71449191,-74.03320521,327060,FISH,"13, 091, 310",Hudson River Waterfront Walkway,,"Sussex St, Grand St",Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.71449191,-74.03320521,,
b7787cac-9dd7-4bfd-8326-b12741d283e8,"General Nathanael Greene Park, Hudson St, Essex St",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.03413145 40.71212475),40.71212475,-74.03413145,326909,FISH,"13, 051, 307",General Nathanael Greene Park,,"Hudson St, Essex St",Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.71212475,-74.03413145,,
e320ce90-c790-45cb-aca1-8dca0b4fcdd2,"Marina Park, Washington Blvd",2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.03466845 40.72565821),40.72565821,-74.03466845,320257,FISH,1317,Marina Park,,Washington Blvd,Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72565821,-74.03466845,,
a2b15bd3-dbff-4a7d-9434-6cb96537932f,Newport Yacht Club & Marina,2024-04-18 17:37:59 UTC,Sara Eichner,SRID=4326;POINT(-74.0330129 40.72532582),40.72532582,-74.0330129,320191,MPBL,357,Newport Yacht Club & Marina,,,,,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72532582,-74.0330129,,
f6cc97c0-db2c-4fb1-aa48-a0eb50cca98e,"Ralph Demarco Park, Shore Blvd between Ditmars Blvd & 20th Ave",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-73.91712217 40.78460818),40.78460818,-73.91712217,32,FISH,"4, 391, 765",Ralph Demarco Park,,Shore Blvd between Ditmars Blvd & 20th Ave,,,,,Y,Q100 Bus to 21st Ave/21st St,www.dec.ny.gov/outdoor/8377.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NYC Parks,,,Rocky,40.78460818,-73.91712217,,
7164c09a-ef24-43cd-ae6d-7276b423ea43,Yacht Club at Port Liberte,2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.07193589 40.68713964),40.68713964,-74.07193589,311776,MPBL,586,Yacht Club at Port Liberte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.68713964,-74.07193589,,
b93467c8-6a58-4b34-b415-000cd48db9a0,"Liberty Harbor Marina, 1 Marin Blvd, Jersey City",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.04365109 40.71253308),40.71253308,-74.04365109,311120,"HPBL,MPBL",297,Liberty Harbor Marina,,"1 Marin Blvd, Jersey City",,,,,Y," Bergen Light Rail, Hudson",www.libertyharbormarina.com/,"Kevin, Sam, Dante
",,info@libertyharbormarina.com,,Watch for commercial traffic,Close to Grove Street PATH and Liberty Harbor Light Rail stations,Y,Urban Paddle Tours & Rentals,,"urbanpaddlejc.com, facebook.com/urbanpaddlejc",Urban Paddle Tours & Rentals,,,,,Y,Y,,,,Y,,,,,,,,,,,,,NJ Private,,,,40.71253308,-74.04365109,0,
96e1a5c2-0137-444a-bebe-aabcbf0c5292,"Chapel Ave, Chapel Ave",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.07985984 40.69085449),40.69085449,-74.07985984,310623,FISH,1027,Chapel Ave,,Chapel Ave,Hudson River Waterfront Walkway. Port Liberte,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.69085449,-74.07985984,,
b5311002-b999-42e1-a8e9-87e137aad4c9,"Warren St, Warren St, Washington St",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.03928555 40.71154958),40.71154958,-74.03928555,310179,FISH,"12, 981, 299",Warren St,,"Warren St, Washington St",Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.71154958,-74.03928555,,
a55f426c-77f1-46f7-9e85-63ee8ab521a9,Hudson Point Marina,2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.04112785 40.71148923),40.71148923,-74.04112785,310176,MPBL,238,Hudson Point Marina,,,,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.71148923,-74.04112785,,
91f96847-c46a-4d48-bcaf-086d3074c986,"Manhattan Beach Park, Brooklyn",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-73.94297396 40.57670411),40.57670411,-73.94297396,31,SWIM,321,Manhattan Beach Park,,Brooklyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.57670411,-73.94297396,0,
df6bda05-3c67-4622-b0d3-234848b94690,"Phillip St, Phillip St",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.05154829 40.71159288),40.71159288,-74.05154829,307012,FISH,1297,Phillip St,,Phillip St,,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.71159288,-74.05154829,,
0bd5797d-8af1-4681-b9d3-31c75ac29b40,"Aviation Cove, Thomas Gangemi Dr",2024-04-18 17:37:58 UTC,Sara Eichner,SRID=4326;POINT(-74.03501964 40.72296816),40.72296816,-74.03501964,306395,FISH,1316,Aviation Cove,,Thomas Gangemi Dr,Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson, PATH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72296816,-74.03501964,,
c6e1fcee-4d24-4704-8f8d-e79adf322e16,"Pier 13, Hoboken 14th St Pier, 1301 Sinatra Dr N, Hoboken",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.0224569 40.75159303),40.75159303,-74.0224569,302180,"FISH,HPBL,MPBL","411, 540, 102, 010, 211, 000","Pier 13, Hoboken 14th St Pier",,"1301 Sinatra Dr N, Hoboken",Hudson River Waterfront Walkway,,,,,,http://pier13hoboken.com,"NHSR: Kevin Smyth / RPS: ""Noelle, Ben""
",,"info@pier13hoboken.com
",,,,Y,Resilience Paddle Sports,,resilienceadventures.org,Resilience Paddle Sports,,,Y,,Y,Y,,,,,,,,,,,,,,,,,NJ Local Government,,,,40.75159303,-74.0224569,1,
f73974d0-5e8a-4c32-9e5d-415aad155235,"Franklin D. Roosevelt Boardwalk & Beach, Parallel to Father Capodano Blvd between Miller Field & Ft Wadsworth, Father Capodanno Boulevard & Lincoln Ave (Parking Lot), Staten Island",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.07731276 40.57917057),40.57917057,-74.07731276,30,"FISH,HPBL,MPBL,SWIM","174, 335, 376, 518, 161, 000, 000, 000, 000, 000, 000, 000",Franklin D. Roosevelt Boardwalk & Beach,,"Parallel to Father Capodano Blvd between Miller Field & Ft Wadsworth, Father Capodanno Boulevard & Lincoln Ave (Parking Lot), Staten Island","Midland Beach offers access to the Lower Harbor and Raritan Bay. The carry to the water is about 250 ft. Caution: Raritan Bay and Lower Bay are open to the ocean, lauching and landing can be hazardous in high surf.",Sunrise to Sunset (April 1 to December 1),,,Y,"S51 bus makes numerous stops along Father Capodano, S51 or S52 bus to Father Capodano Blvd or Cromwell Ave. Many options to Seaview",www.nycgovparks.org/facilities/kayak/21,,,,,"Raritan Bay and Lower New York Bay are open to the ocean, launching and landing can be hazardous in high surf., Hazardous in high surf. Watch for designated swimming areas, breakwaters and exposed pilings.",Parking Lot One is closest to water with NO boardwalk in between,,,,,,,,Y,,Y,Y,,,Y,Y,,,,,,,,,,,,,NYC Parks,,,"Beach, Pier",40.57917057,-74.07731276,0,
e7aad236-483d-46b6-83e3-614f76fe9cf4,"Hudson River Waterfront Parkway, Riverwalk Pl & Ave At Port Imperial",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.00622776 40.78141083),40.78141083,-74.00622776,289300,FISH,944,Hudson River Waterfront Parkway,,Riverwalk Pl & Ave At Port Imperial,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.78141083,-74.00622776,,
0efc17c0-3d42-455e-95cd-65b937bbaf84,"Hudson River Waterfront Parkway, Port Imperial Blvd",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.00898025 40.778554),40.778554,-74.00898025,289226,FISH,940,Hudson River Waterfront Parkway,,Port Imperial Blvd,Hudson River Waterfront Walkway,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.778554,-74.00898025,,
318fd0a6-ff5d-40a9-ab92-b3d62b5cfee1,"Hudson River Waterfront Parkway, Port Imperial Blvd",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.00719424 40.78089451),40.78089451,-74.00719424,287867,FISH,945,Hudson River Waterfront Parkway,,Port Imperial Blvd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.78089451,-74.00719424,,
22f0c3eb-d7b9-4acd-82b3-4618c92a6f8a,"Hudson River Waterfront Parkway, Port Imperial Blvd",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.00719424 40.78089451),40.78089451,-74.00719424,287867,FISH,945,Hudson River Waterfront Parkway,,Port Imperial Blvd,Hudson River Waterfront Walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.78089451,-74.00719424,,
ca6cceb2-00d8-4f64-b8ba-4e8919a09c84,"911 Memorial, Weehawken, Arthur's Landing Rd",2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.0110822 40.772892),40.772892,-74.0110822,286080,FISH,937,"911 Memorial, Weehawken",,Arthur's Landing Rd,Hudson River Waterfront Walkway; 9/11 memorial,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.772892,-74.0110822,,
35a6c148-a0e1-44e0-9320-371d3d0ef8e9,Port Imperial Marina,2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.0107496 40.7730347),40.7730347,-74.0107496,286050,MPBL,430,Port Imperial Marina,,,,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.7730347,-74.0107496,,
40e2a9f8-aafd-4cca-ab4e-94bfa0051b6c,Lincoln Harbor,2024-04-18 17:37:57 UTC,Sara Eichner,SRID=4326;POINT(-74.02188431 40.75991645),40.75991645,-74.02188431,285319,MPBL,303,Lincoln Harbor,,,,,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.75991645,-74.02188431,,
0336b060-13d7-409f-92df-9b16c21202f5,"Hudson River Waterfront Parkway, Henley Pl & Regency Pl, Carlyle Pl & Arthur's Landing Rd, or Henley Pl & Oxford Lndg",2024-04-18 17:37:56 UTC,Sara Eichner,SRID=4326;POINT(-74.0153406 40.76963336),40.76963336,-74.0153406,284950,FISH,"932, 935, 926, 931",Hudson River Waterfront Parkway,,"Henley Pl & Regency Pl, Carlyle Pl & Arthur's Landing Rd, or Henley Pl & Oxford Lndg","Hudson River Waterfront Walkway, baseball fields",,,,Y," Bergen Light Rail, Hudson",,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.76963336,-74.0153406,,
