ObjectID,GlobalID,county,lat,lon,municipality,natural_no,site_id,access_id,source,sq_acres,state,status,typology,waterbody,site_name,site_label,site_address,owner,owner_type,site_manager,phone_site_manager,email_site_manager,email_public,phone_public,url_public,site_description,photo_credits,safety,informal_swimming,use_limits,fee,fee_amount,hours_info,boat_launch_YN,equipment_rental,parking,parking_description,bike_parking_rack,restrooms,drinking_water,changing_station,food,picnic_area,playground,pets_allowed,amenities_description,wheelchair_access_amenities,wheelchair_access_restrooms,wheelchair_access_trails,accessibility_description,boat_access,public_transit,public_transit_description,bike_path_accessible,bike_path_access_description,program_id,program_name,program_contact,program_phone,program_url,program_hours,program_description,HPBL_YN,difficulty_level_HPBL,safety_HPBL,trailer_parking_HPBL,distance_parking_to_launch_HPBL,boat_launch_type_HPBL,boat_storage_HPBL,MPBL_YN,difficulty_level_MPBL,safety_MPBL,trailer_parking_MPBL,distance_parking_to_launch_MPBL,boat_launch_type_MPBL,boat_storage_MPBL,boat_storage_overnight_MPBL,navigational_notes_MPBL,pump_out_MPBL,haul_out_MPBL,boat_cleaning_requirements_MPBL,boat_inspections_MPBL,FISH_YN,permit_FISH,walking_path_FISH,fish_species_FISH,SWIM_YN,safety_SWIM,showers_SWIM,lifeguard_SWIM,CreationDate,Creator,EditDate,Editor,site_name_photo_01,site_name_photo_02,site_name_photo_03,access_type,access_type_other,water_depth_est,water_quality_monitoring,open_close_date,walking_trails,program_YN,program_contact,act_codes,x,y
87,d5cb0907-a8b8-4f7f-898e-b369efad311d,,,,,,,,,,,,,,Seaway Marina,Thursby Ave Marina ,"7246 Thursby Ave, Queens, NY 11692",Seaway Marina,privately_owned,Seaway Marina ,(718) 474-0443,ftwactionsports@gmail.com,,(718) 474-0443,https://www.facebook.com/SeawayMarineCorp/,,Alyssa Bement,,N,,Y,,,N,,Y,Limited parking on Thursby Ave ,N,,,,,,,,,,,,,Y,Y,"A train, Q22 bus",N,,"EQUIP,TRIPS",Forever Two Worlds ,savi@pratt.edu,1-646-705-2659,https://www.forevertwoworldscharters.com/charters,,"The Forever Two Worlds Fishing Vessel, located in Rockaway Beach, NY, is the perfect boat for all fishing excursions. The price of the fishing charter includes all bait and tackle. I will Captain the boat for every trip and will always be available to assist all passengers throughout the charter. Charters can be booked daily for either half day trips or night fishing trips. I welcome all groups (up to six people) whether you are experts, beginners or children. Half day trips are six hours. During inshore trips there are several species of fish we will target according to the season, such as Striped Bass, Blues and Fluke. ",N,,,,,,,Y,,,,,,Y,Y,,N,N,Y,All boats must be cleaned and decontaminated before entering or leaving the marina.,N,,,,N,,,,9/1/2023 13:26,HudsonAccessProject_PrattSAVI,9/3/2023 18:36,HudsonAccessProject_PrattSAVI,seawaymarine_01.jpg,seawaymarine_02.jpg,seawaymarine_03.jpg,dock,,,,,N,Y,ftwactionsports@gmail.com,"MPBL,FISH",-73.80278922,40.59486059
88,9bc2a1b7-a4d5-4fa2-813c-16f33bfbd95c,,,,,,81,,,,,,,,Rockaways Beach and Boardwalk,,Beach 69th St and Beach Front Rd,NYC Parks,city_park,Jamaica Bay-Rockaway Parks Conservancy,(347) 690-0931,INFO@JBRPC.ORG,INFO@JBRPC.ORG,(347) 690-0931,https://www.nycgovparks.org/parks/rockaway-beach-and-boardwalk/,"Rockaway Beach at the 69th St entrance is a surfing destination - with several surf schools nearby, this area brings a range of surfing expertise to the North Atlantic Ocean. ",Alyssa Bement,Drowning Risk: beware of strong currents and sudden drop-offs. Sharks occupy these waters - be cautious and pay attention to any lifeguard signals. ,,,N,,10:00 am - 6:00 pm,N,Other,Y,"Parking on 69th, 67th, and Tides Rd",Y,Y,Y,Y,Y,N,N,OnLeashOnly,,,Y,N,"Boardwalk is wheelchair accessible, beachfront is not. ",Y,Y,A at Beach 67th St ,Y,Beach 69th St,INSTR,Local Surf School,savi@pratt.edu,347-752-2728,https://www.localssurfschool.com/lesson-options,Memorial Day to Labor Day Weekends,"Private lessons, group lessons, semi-private lessons, as well as surf and skate camps. ",N,,,,,,,N,,,,,,,,,,,,,N,,,,Y,Drowning Risk. Listen to lifeguards for shark spotting ,Y,Y,9/1/2023 13:50,HudsonAccessProject_PrattSAVI,9/3/2023 18:34,HudsonAccessProject_PrattSAVI,rockawaybeach69_01.jpg,rockawaybeach69_02.jpg,rockawaybeach69_03.jpg,beach,,,,Open Memorial Day weekend to the Sunday after Labor Day ,Y,Y,info@localssurfschool.com,SWIM,-73.7974423,40.58656964
89,055784eb-1dad-4103-896a-3943bae99a3c,New York,40.86125578,-73.91771378,"Manhattan,New York City","Manhattan,New York City",119,"4, 991, 670",nyc wap hpb,"5.865024495,NA","NY,","c,","c,","East River   Harlem River   Newtown Creek,",Sherman Creek Street End Parks,,"W 202nd St End, Manhattan",NYC Parks,city_park,NYC Parks,311,Water.Trail@parks.nyc.gov,Water.Trail@parks.nyc.gov,311,www.nycgovparks.org/facilities/kayak/27,"Just north of Sherman Creek Park, there are four street ends in Inwood that continue waterfront access to the Harlem River.  At W 202nd St, there is a Canoe/Kayak Launch, and at W 203rd St, there is fishing access. W 204th and 205th streets also provide waterfront views, but tend to be more crowded. This extension of Sherman Park was facilitated through NYC Parks. ",Alyssa Bement,"A lot of traffic from grocery store on W 204th and 205th street ends, we recommend visiting the 202nd/203rd access points.",N,https://www.dec.ny.gov/outdoor/7894.html,N,,6:00 am - 1:00 am,Y,Local college crews row on the Harlem River.,Y,Limited street parking at W 202nd St,N,N,Y,N,N,N,N,OnLeashOnly,Restrooms located at Sherman Creek Park on 10th Ave ,N,,Y,Kayak launch is not wheelchair accessible; stairs only ,Y,Y,Subway: 1; Metro North: University Heights,Y,10th Ave ,www.nycgovparks.org/facilities/kayak/27,,savi@pratt.edu,,,,,Y,,,N,,"Hand Launch, stairs ",N,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 14:24,HudsonAccessProject_PrattSAVI,9/1/2023 14:24,HudsonAccessProject_PrattSAVI,shermancreekstreetendparks_01.jpg,shermancreekstreetendparks_02.jpg,shermancreekstreetendparks_03.jpg,"pier,park",,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,,N,N,,"HPBL,FISH",-73.91857958,40.86020391
90,1b9e96fa-6143-40b0-8a15-6ac18436f9fe,New York,40.85791166,-73.9217396,"Manhattan,New York City","Manhattan,New York City",128,"5, 341, 750",nyc wap fish,nyc wap fish,"NY,","NY,","NY,","East River   Harlem River   Newtown Creek,",Sherman Creek Park,Sherman Creek & Swindler Cove ,"3703 Harlem River Dr, New York, NY 10034",New York Restoration Project,non_profit,NYC Parks NYRP,212-333-2552,info@nyrp.org,info@nyrp.org,212-333-2552,https://www.nyrp.org/en/gardens-and-parks/sherman-creek-park/,"Sherman Creek Park, a former illegal dumping site, began as a shore cleanup and now encompasses 15 beautifully reclaimed acres along the Harlem River including Swindler Cove, Riley-Levin Children’s Garden, and a living shoreline installation. The New York Restoration Project works to improve and support public access to Manhattan’s largest remaining wetland complex.",Alyssa Bement,Habitat restoration in progress. ,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,Y,Y,Y,,Y,Y,Y,,N,Y,Y,OnLeashOnly,,N,,N,Unpaved trail and wooden bridges ,Y,Y,"Subway: 1 to Dyckman St, Metro North: Morris Heights",Y,Harlem River Greenway ,ENVED,Sherman Creek Stewards,savi@pratt.edu,212-304-8366,https://www.nyrp.org/en/get-involved/sherman-creek-stewards/,,"Projects include gardening, litter removal, wetland stewardship, composting, and working in the Riley-Levin Children's Garden.  ",N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 14:46,HudsonAccessProject_PrattSAVI,9/3/2023 17:51,HudsonAccessProject_PrattSAVI,shermancreekpark_01.jpg,shermancreekpark_02.jpg,,"rocky,park","Subway: 1 to Dyckman St, Metro North: Morris Heights",,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,,Y,Y,info@nyrp.org,FISH,-73.92221635,40.85723283
91,c6ff416f-26a3-49a0-8bd9-8217625b215e,,,,,,,,,,,,,,Peter Jay Sharp Boathouse,,"3579 Harlem River Dr, New York, NY 10034",New York Restoration Project ,"city_park,non_profit",ROW New York,718-433-3075,info@rownewyork.org,info@rownewyork.org,718-433-3075,https://rownewyork.org/peter-jay-sharp-dock/,"The Peter Jay Sharp Boathouse is one of three locations that ROW New York host their on-water programming. This boathouse was made possible by the Peter Jay Sharp Foundation, as well as the New York Restoration Project. ",Alyssa Bement,Must be affiliated with ROW NY; this is not a publicly accessible boat launch. ,N,,Y,,7:00 am - 1:00 pm,Y,Other,Y,,Y,Y,Y,,N,N,N,NoBoats,Amenities accessible at Sherman Creek Parks ,,,,,Y,Y,1 train to Dyckman Street,Y,Harlem River Greenway ,"INSTR,EQUIP",ROW NY,savi@pratt.edu,718-433-3075,https://rownewyork.org/programs/,,"ROW NY provides youth, adult, and community rowing programs. Through the discipline of rowing and rigorous academic support, Row New York transforms the lives of New Yorkers, regardless of background or ability.",Y,,,N,,,,N,,,,,,,,,,,,,N,,,,N,,,,9/1/2023 15:01,HudsonAccessProject_PrattSAVI,9/3/2023 18:30,HudsonAccessProject_PrattSAVI,peterjaysharpboathouse_01.jpg,peterjaysharpboathouse_02.jpg,peterjaysharpboathouse_03.jpg,pier,,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/harlem-river-washington-bridge/,,N,Y,info@rownewyork.org,HPBL,-73.92169098,40.85651735
92,bafedf7b-f316-4a55-86cf-52beeaaef21e,New York,40.87311743,-73.91554857,"Manhattan,New York City","0,",227,"851, 223, 521, 666",nyc wap hpb,"24.04353498,NA","NY,",c,"Esplanade/Pier, Privately-owned park,",East River   Harlem River   Newtown Creek,Muscota Marsh,,"555 W 218th St, Manhattan",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,www.nycgovparks.org/facilities/kayak/60,"Enjoy the breathtaking views of the Henry Hudson Bridge from Muscota Marsh, a green space and site of ecological conservation adjacent to the Shorakapok Preserve of Inwood Hill Park. Harlem River Community Rowing hosts their programming at this location. ",Alyssa Bement,"The East Dock at Muscota Marsh is temporarily closed for repairs. As an alternative, please use the boat launch at Inwood Hill Park or at Sherman Creek.",N,,N,,Dawn to Dusk,Y,Other,N,,Y,N,N,N,N,N,N,OnLeashOnly,,Y,www.nycgovparks.org/facilities/kayak/60,Y,,Y,Y,"Subway: 1, A; Metro North: Marble Hill, Spuyten Duyvil",Y,W 218th St,"INSTR,EQUIP",Harlem River Community Rowing,savi@pratt.edu,,https://www.harlemrivercr.org/,,"Harlem River Community Rowing is a 16-year-old volunteer-driven organization offering free rowing on the Harlem River for all New Yorkers. We’re proud to be expanding and enhancing access to the Harlem River for on-water physical fitness and recreation. In particular, we serve the communities of Northern Manhattan, but all rowers and would-be rowers are welcome. HRCR offers learn to row and community row programming.",Y,Y,Y,"Subway: 1, A; Metro North: Marble Hill, Spuyten Duyvil","Subway: 1, A; Metro North: Marble Hill, Spuyten Duyvil",Ramp Launch,N,N,,,,,,,,,,,,,N,,,,N,,,,9/1/2023 15:14,HudsonAccessProject_PrattSAVI,9/3/2023 18:26,HudsonAccessProject_PrattSAVI,muscotamarsh_01.jpg,muscotamarsh_02.jpg,muscotamarsh_03.jpg,"pier,park",,,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/inwood-harlem-river-muscota-marsh-rowing-dock/,,Y,Y,info@harlemrivercr.org,HPBL,-73.91824142,40.87364149
93,a10b7de0-a378-441d-8ad6-7971b36a3d55,New York,40.87232823,-73.92586847,New York City,New York City,124,1751,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,Inwood Hill Park,,"Payson Ave. &, Seaman Ave, New York, NY 10034",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"This park is NYC's oldest natural forest and salt marsh, with human activity dating back to prehistoric times. In the 17th century, the Lenape tribe inhabited the area, using the Harlem and Hudson rivers as sources of food. Today, this park has hiking and bike trails to appreciate the large stretches of the park's natural beauty in an environmentally friendly manner. There is a fishing pier and kayak launch towards the south end of the park, off of Dyckman St. ",Alyssa Bement,https://www.nycgovparks.org/facilities/kayak/2,N,https://www.nycgovparks.org/pagefiles/127/Kayak-Canoe-Boat-Launch-Permit__5ade12c252c6c.pdf,N,,6:00 am - 1:00 am,Y,www.dec.ny.gov/outdoor/8377.html,Y,Parking at Dyckman St,Y,Y,Y,www.dec.ny.gov/outdoor/8377.html,Y,Y,Y,OnLeashOnly,"Spray showers, BBQ, Baseball fields, Basketball courts, Soccer fields, Tennis courts",N,Y,N,Unpaved trails,Y,Y,"Subway: 1, A, Metro North: Spuyten Duyvil",Y,Hudson River Greenway,OTHER,New York Road Runners,savi@pratt.edu,855-569-6977,https://www.nyrr.org/OpenRun/Parks/Inwood-Hill-Park/FAQ,,"NYRR Open Run Brings free, 5K weekly community-led runs, to neighborhood parks across the greater New York City area. The program is free and open to runners and walkers of all ages, abilities, and experience levels.",Y,"Once you’re out of the cove, the currents on the Hudson can be strong (well over two miles per hour during the ebb tide). There is often turbulence under the George Washington Bridge and Spuyten Duyvil (mouth of the Harlem River).",Hazardous launch/landing conditions: Glass on the beach. Spuyten Duyvil (mouth of Harlem River) sometimes has heavy traffic when the railroad bridge swings open.,N,200 ft,Beach,N,N,,,,,,,,,,,,,Y,Y,300 ft,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 17:08,HudsonAccessProject_PrattSAVI,9/3/2023 18:20,HudsonAccessProject_PrattSAVI,inwoodhillpark_01.jpg,inwoodhillpark_02.jpg,inwoodhillpark_03.jpg,"pier,park",,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/dyckman-st-beach/,,Y,Y,openrun@nyrr.org,"HPBL,FISH",-73.92261314,40.87267539
94,c48c5370-3e9c-489f-8808-b2047c3e5575,,,,,,,,,,,,,,Dyckman Marina,,"348 Dyckman St, New York, NY 10034",NYC Parks,city_park,Dyckman Marina,(212) 304-0183,dyckmanmarina@parks.nyc.gov,dyckmanmarina@parks.nyc.gov,(212) 304-0183,https://www.nycgovparks.org/facilities/marinas/11,"Dyckman Marina is a public marina located in Inwood Hill Park in Manhattan, New York City. It is operated by the NYC Parks Department and offers mooring, docking, and launching facilities for boats up to 50 feet long. The marina is located on the Hudson River and offers stunning views of the George Washington Bridge and the Palisades. ",Alyssa Bement,,N,,Y,https://www.nycgovparks.org/facilities/marinas/11,,Y,SailBoat,Y,Parking at Dyckman St ,N,Y,Y,N,Y,Y,N,OnLeashOnly,,N,N,N,"Entrance to Dyckman Marina is wheelchair accessible. Half of the site is paved, then the ground changes to sand in front of the Hudson River Sailing Association building.",Y,,"Subway: A, Bus: M100",Y,Hudson Greenway Trail,"INSTR,EQUIP,TRIPS",Hudson River Community Sailing - Inwood ,savi@pratt.edu,(212) 924-1920,https://hudsonsailing.org/,,"Hudson River Community Sailing (HRCS) is a non-profit youth development and community sailing organization with locations in Chelsea and Inwood. We develop leadership and academic success in underserved New York City youth through partnerships with public schools, and our diverse and vibrant community sailing center provides maritime education and recreation to the city at large. Core to our work is the belief that everyone can learn to sail, and that sailing provides a unique opportunity for growth and discovery.",N,,,,,,,Y,,,N,,,Y,Y,West end of Dyckman Street & Hudson River,Y,N,Y,All boats must be cleaned and decontaminated before entering or leaving the marina.,N,,,,N,,,,9/1/2023 18:01,HudsonAccessProject_PrattSAVI,9/1/2023 18:01,HudsonAccessProject_PrattSAVI,dyckmanmarina_01.jpg,dyckmanmarina_02.jpg,dyckmanmarina_03.jpg,dock,,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/dyckman-st-beach/,"Summer Dockage: May - October, Winter Dockage: November - April",N,Y,,MPBL,-73.93189523,40.86863616
95,61f4f63a-7622-4267-8ca0-cb36872d2afb,,,,,,62,,,,,,,,Fort Washington Park,,"Hudson River Greenway, New York, NY 10032",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"Fort Washington is a 290-acre park home to the historic ruins of Fort Tryon and Dyckman Farmhouse. The Hudson River Greenway crosses through this park, which gives spectacular views of the Manhattan skyline. There are some quiet points for fishing access north of the park, close to Dyckman Street. ",Alyssa Bement,"The bike lane to enter Fort Washington Park on the north end does not connect to the rest of the park, but does offer great fishing access. Take the empire state trail to access the main area of the park. ",N,https://www.dec.ny.gov/outdoor/7894.html,N,,6:00 am - 1:00 am,N,Canoe,N,,Y,Y,Y,,N,Y,Y,OnLeashOnly,"Spray Showers, BBQ areas, Baseball fields, Basketball courts, Soccer fields, Tennis courts ",,,,,N,Y,"Subway: A, Bus: M4, M98",Y,Hudson River Greenway,"INSTR,EQUIP,TRIPS",Inwood Canoe Club,savi@pratt.edu,212-810-9597,http://www.inwoodcanoenyc.org/open-house,Sunday Mornings from Memorial Day to Labor Day,"Oldest continually-operated paddlesport club in New York City. Inwood Canoe Club provides free, guided 20-minute kayak trips on the Hudson River just north of the George Washington Bridge.",N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 18:34,HudsonAccessProject_PrattSAVI,9/3/2023 18:12,HudsonAccessProject_PrattSAVI,fortwashingtonpark_01.jpg,fortwashingtonpark_02.jpg,fortwashingtonpark_03.jpg,park,,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/george-washington-bridge-midchannel/,,Y,Y,inwoodcanoe@gmail.com,FISH,-73.94465114,40.85129495
96,3909c237-197f-453e-8211-0d6454d25dbf,New York,40.81948537,-73.96064379,"Borough of Manhattan, New York County,New York City","Borough of Manhattan, New York County,New York City",191,"910, 163, 016, 641, 755","watertrails,nyc water trail,nyc wap hpb,nyc wap fish","1.942391316,NA","NY,","NY,","Pier,","Pier,",West Harlem Piers Park,,"125th St at Hudson River, 130th St & Marginal St, Harlem",NYC Parks ,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"West Harlem Piers offers fishing and boat access to the Manhattanville neighborhood, with incredible views of the George Washington Bridge and the Palisades.  This site has existed for thousands of years, for the natural topography of this area formed a valley and small sheltered cove off the Hudson River. This break between the bluffs of today’s Morningside Heights and Washington Heights provided the only direct river access to the area’s earliest native residents. ",Alyssa Bement,The kayak launch at West Harlem Piers is closed indefinitely for repairs.,N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,Y,Y,N,,Y,Y,Y,Y,Y,Y,Y,Y,Wifi hot spots,Y,Y,Y,,Y,Y,Subway: 1 to 125th St/Bx 15 Bus to 125th St/12th Ave,Y,Hudson River Greenway,ENVED,Billion Oyster Project,savi@pratt.edu,212-458-0800 (ext. 6503),https://www.billionoysterproject.org/,,Come see and learn about the Billion Oyster Project on the Baylander’s Jungle Deck. It’s the latest effort to restore our harbor!,Y,,This launch site is closed until restoration efforts are completed.,N,,,N,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 18:57,HudsonAccessProject_PrattSAVI,9/3/2023 18:42,HudsonAccessProject_PrattSAVI,westharlempierspark_01.jpg,westharlempierspark_02.jpg,westharlempierspark_03.jpg,"pier,park",,,https://www.riverkeeper.org/water-quality/hudson-river/nyc-hudson-bergen/125th-street-pier/,,Y,Y,info@nyharbor.org,"HPBL,FISH",-73.96095249,40.8191758
97,0bebe570-9c68-42ee-8040-c98ffb8e61ce,New York,40.81391822,-73.93417678,New York City,New York City,140,1749,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,nyc wap fish,Harlem River Park and Greenway,,"Harlem River Dr, New York, NY 10037",NYC Parks,city_park,NYC Parks,311,info@parks.nyc.gov,info@parks.nyc.gov,311,https://portal.311.nyc.gov/article/?kanumber=KA-01060,"Harlem River Park is being built by the City of New York along 20 acres of the Manhattan Harlem River waterfront, east of the Harlem River Drive, from 125th to 145th Streets. Since 2002, three phases of the park, from 132nd to 145th streets, have been built. These sections allow users to fish in the Harlem River. Other phases connecting the park to a planned greenway around the island are in the early planning stages.",Alyssa Bement,"Take the E 135th bridge, W 139th St bridge or the pedestrian bridge at W 142nd St to access the park. ",N,https://www.dec.ny.gov/outdoor/7894.html,N,,Dawn to Dusk,N,NoRental,N,,Y,N,N,N,N,Y,N,OnLeashOnly,Water stations are broken ,Y,www.dec.ny.gov/outdoor/8377.html,Y,,N,Y,"Subway: 2, 3, 4, 5",Y,,www.dec.ny.gov/outdoor/8377.html,,savi@pratt.edu,,,,,N,,,,,,,N,,,,,,,,,,,,,Y,Y,,"American Eel, Atlantic Needlefish, Blue Crab, Bluefish, Carp, Channel Catfish, Gizzard Shad, Goldfish, Rainbow Smelt, Striped Bass, White Catfish, White Perch",N,,,,9/1/2023 19:12,HudsonAccessProject_PrattSAVI,9/1/2023 19:12,HudsonAccessProject_PrattSAVI,harlemrivergreenway_01.jpg,harlemrivergreenway_02.jpg,harlemrivergreenway_03.jpg,other,Promenade ,,,,Y,N,,FISH,-73.93421814,40.81228704
98,e1813fbf-48fa-45aa-85b6-be539e5a2937,Kings,40.67670556,-73.99010027,"New York City,Brooklyn","New York City,Brooklyn",215,"16, 752, 031, 621","nyc wap hpb,,nyc water trail","nyc wap hpb,,nyc water trail",NY,c,c,Upper New York Bay,Gowanus Canal Sponge Park,,"166 2nd St, Brooklyn, Foot of 2nd St","NYCDEP, Gowanus Canal Conservancy","city_park,non_profit",Gowanus Canal Conservancy ,718-541-4378,info@gowanuscanalconservancy.org,info@gowanuscanalconservancy.org,718-541-4378,https://gowanuscanalconservancy.org/,"The Gowanus Sponge Park was developed by NYCDEP in partnership with the Gowanus Canal Conservancy to absorb stormwater runoff and improve water quality. The Sponge Park™ works as sponge to manage stormwater, absorb contaminants, and create a pleasing street end park-like experience. A publicly accessible boat launch sits adjacent to the sponge park.",,Recreational boating prohibited north of 9th st bridge due to construction. The canal is a narrow commercial channel; water is not suitable for swimming.,N,https://www.nycgovparks.org/pagefiles/127/Kayak-Canoe-Boat-Launch-Permit__5ade12c252c6c.pdf,N,,,Y,Y,Y,Parking on 1st and Carroll Streets,Y,N,N,N,N,N,N,Y,,Y,,Y,,Y,Y,"Subway: F, G, R ",Y,Bond St,"INSTR,EQUIP,TRIPS",Gowanus Dredgers Canoe Club,savi@pratt.edu,860-469-2687,https://www.gowanuscanal.org/,,"Our organization promotes waterfront stewardship and is raising awareness of sewer overflow issues that affect our Gowanus Canal in Brooklyn, NY. Activities are conducted on the canal and shoreline, with occasional voyages to neighboring waterfront communities of Red Hook, Sunset Park and Brooklyn Heights.",Y,,Recreational boating prohibited north of 9th st due to construction. ,N,,Ramp Launch,N,N,,,,,,,,,,,,,N,,,,N,,,,9/1/2023 21:57,HudsonAccessProject_PrattSAVI,9/3/2023 17:54,HudsonAccessProject_PrattSAVI,,,,other,Promenade,,https://www.riverkeeper.org/water-quality/citizen-data/new-york-city-waterfront/gowanus-gowanus-canal-2nd-street-sponge-park/,Dawn to Dusk,Y,Y,gdredgers@gmail.com,HPBL,-73.98978397,40.67698122
